,id,search_log_room_id,age,baby_bed
7242,9028,22195,0,0
7243,9029,22196,10,0
7244,9030,22199,10,0
7245,9031,22200,10,0
7246,9032,22203,7,0
7247,9033,22203,7,0
7248,9034,22204,7,0
7249,9035,22205,7,0
7250,9036,22206,11,0
7251,9037,22208,11,0
7252,9038,22211,11,0
7253,9039,22212,11,0
7254,9040,22220,1,1
7255,9041,22220,4,0
7256,9054,22236,3,0
7257,9059,22295,9,0
7258,9060,22298,9,0
7259,9061,22305,6,0
7260,9062,22305,14,0
7261,9063,22306,6,0
7262,9064,22306,14,0
7263,9065,22307,6,0
7264,9066,22307,14,0
7265,9067,22308,6,0
7266,9068,22308,14,0
7267,9069,22310,6,0
7268,9070,22310,14,0
7269,9071,22313,6,0
7270,9072,22313,14,0
7271,9073,22315,6,0
7272,9074,22315,14,0
7273,9075,22316,6,0
7274,9076,22316,14,0
7275,9077,22318,6,0
7276,9078,22318,14,0
7277,9079,22320,4,0
7278,9080,22327,5,0
7279,9081,22327,0,1
7280,9082,22329,2,1
7281,9083,22330,3,0
7282,9084,22331,3,0
7283,9085,22332,3,0
7284,9086,22333,5,0
7285,9087,22333,8,0
7286,9088,22336,13,0
7287,9089,22337,13,0
7288,9090,22339,13,0
7289,9091,22340,13,0
7290,9092,22349,9,0
7291,9093,22350,7,0
7292,9094,22350,12,0
7293,9095,22359,7,0
7294,9096,22359,12,0
7295,9097,22360,9,0
7296,9098,22360,12,0
7297,9107,22376,9,0
7298,9108,22377,8,0
7299,9109,22378,7,0
7300,9110,22379,7,0
7301,9111,22384,9,0
7302,9112,22384,14,0
7303,9113,22386,9,0
7304,9114,22386,14,0
7305,9115,22390,9,0
7306,9116,22390,14,0
7307,9117,22392,9,0
7308,9118,22392,14,0
7309,9119,22396,9,0
7310,9120,22396,0,0
7311,9121,22398,9,0
7312,9122,22398,0,0
7313,9123,22400,9,0
7314,9124,22400,12,0
7315,9125,22411,17,0
7316,9126,22411,15,0
7317,9127,22415,8,0
7318,9128,22415,7,0
7319,9129,22417,8,0
7320,9130,22417,7,0
7321,9131,22418,3,0
7322,9132,22419,9,0
7323,9133,22419,14,0
7324,9134,22420,9,0
7325,9135,22420,14,0
7326,9136,22423,9,0
7327,9137,22423,14,0
7328,9138,22425,9,0
7329,9139,22425,14,0
7330,9140,22427,7,0
7331,9141,22427,9,0
7332,9142,22427,14,0
7333,9143,22429,9,0
7334,9144,22429,14,0
7335,9145,22431,1,0
7336,9146,22436,9,0
7337,9147,22436,14,0
7338,9148,22444,9,0
7339,9149,22444,16,0
7340,9150,22444,16,0
7341,9151,22445,9,0
7342,9152,22449,6,0
7343,9153,22457,1,0
7344,9154,22466,16,0
7345,9155,22467,16,0
7346,9156,22468,6,0
7347,9157,22469,9,0
7348,9158,22471,16,0
7349,9159,22472,16,0
7350,9160,22473,16,0
7351,9161,22474,7,0
7352,9162,22474,9,0
7353,9163,22474,14,0
7354,9164,22475,12,0
7355,9165,22476,15,0
7356,9166,22477,17,0
7357,9167,22480,7,0
7358,9168,22480,9,0
7359,9169,22480,14,0
7360,9170,22482,10,0
7361,9171,22484,5,0
7362,9172,22484,5,0
7363,9173,22486,11,0
7364,9174,22486,15,0
7365,9175,22488,11,0
7366,9176,22488,15,0
7367,9177,22489,15,0
7368,9178,22490,11,0
7369,9179,22498,3,0
7370,9180,22499,7,0
7371,9181,22499,4,0
7372,9182,22500,2,1
7373,9183,22502,11,0
7374,9184,22502,13,0
7375,9185,22502,15,0
7376,9186,22503,2,1
7377,9187,22510,6,0
7378,9188,22510,4,0
7379,9189,22511,1,0
7380,9190,22514,15,0
7381,9191,22517,9,0
7382,9192,22518,12,0
7383,9193,22519,12,0
7384,9194,22520,12,0
7385,9195,22523,1,1
7386,9196,22531,9,0
7387,9197,22532,7,0
7388,9198,22532,4,0
7389,9199,22532,12,0
7390,9200,22533,11,0
7391,9201,22533,15,0
7392,9202,22534,11,0
7393,9203,22534,15,0
7394,9204,22535,7,0
7395,9205,22535,4,0
7396,9206,22536,12,0
7397,9207,22540,2,1
7398,9208,22541,7,0
7399,9209,22541,4,0
7400,9210,22542,7,0
7401,9211,22542,4,0
7402,9212,22544,7,0
7403,9213,22544,4,0
7404,9214,22544,12,0
7405,9215,22545,7,0
7406,9216,22545,4,0
7407,9217,22555,9,0
7408,9218,22555,8,0
7409,9219,22557,1,1
7410,9220,22557,10,0
7411,9221,22557,11,0
7412,9222,22559,1,1
7413,9223,22559,10,0
7414,9224,22559,11,0
7415,9225,22561,1,1
7416,9226,22561,10,0
7417,9227,22561,11,0
7418,9228,22562,1,1
7419,9229,22562,10,0
7420,9230,22562,11,0
7421,9231,22563,7,0
7422,9232,22564,7,0
7423,9233,22572,14,0
7424,9234,22573,14,0
7425,9235,22581,5,0
7426,9236,22581,9,0
7427,9237,22582,14,0
7428,9238,22583,16,0
7429,9239,22586,14,0
7430,9240,22587,16,0
7431,9241,22590,14,0
7432,9242,22591,16,0
7433,9243,22592,14,0
7434,9244,22593,16,0
7435,9245,22598,5,0
7436,9246,22598,9,0
7437,9247,22600,5,0
7438,9248,22600,2,0
7439,9249,22601,2,1
7440,9250,22607,11,0
7441,9251,22607,13,0
7442,9252,22611,7,0
7443,9253,22611,12,0
7444,9254,22623,12,0
7445,9255,22626,7,0
7446,9256,22626,12,0
7447,9257,22634,13,0
7448,9258,22643,15,0
7449,9259,22644,3,0
7450,9260,22644,0,1
7451,9261,22650,3,0
7452,9262,22650,0,1
7453,9263,22655,15,0
7454,9264,22657,15,0
7455,9265,22658,15,0
7456,9266,22659,4,0
7457,9267,22659,3,0
7458,9268,22664,1,1
7459,9269,22666,1,1
7460,9270,22672,1,1
7461,9271,22683,17,0
7462,9272,22684,11,0
7463,9273,22684,15,0
7464,9274,22685,15,0
7465,9275,22686,11,0
7466,9276,22686,15,0
7467,9277,22689,11,0
7468,9278,22689,15,0
7469,9279,22690,11,0
7470,9280,22690,15,0
7471,9281,22691,11,0
7472,9282,22691,15,0
7473,9283,22692,5,0
7474,9284,22692,7,0
7475,9285,22694,11,0
7476,9286,22694,15,0
7477,9287,22695,11,0
7478,9288,22695,15,0
7479,9289,22696,5,0
7480,9290,22696,10,0
7481,9291,22696,12,0
7482,9292,22697,11,0
7483,9293,22697,15,0
7484,9294,22698,11,0
7485,9295,22698,15,0
7486,9296,22699,11,0
7487,9297,22699,15,0
7488,9298,22704,5,0
7489,9299,22704,9,0
7490,9300,22705,10,0
7491,9301,22707,11,0
7492,9302,22707,15,0
7493,9303,22711,4,0
7494,9304,22711,7,0
7495,9305,22713,5,0
7496,9306,22713,10,0
7497,9307,22721,3,0
7498,9308,22721,6,0
7499,9309,22721,9,0
7500,9310,22727,1,1
7501,9311,22732,1,0
7502,9312,22732,4,0
7503,9313,22734,1,0
7504,9314,22734,4,0
7505,9315,22738,8,0
7506,9316,22739,8,0
7507,9317,22740,8,0
7508,9318,22741,8,0
7509,9319,22742,7,0
7510,9320,22742,12,0
7511,9321,22745,6,0
7512,9322,22745,9,0
7513,9323,22746,1,0
7514,9324,22746,4,0
7515,9325,22749,1,0
7516,9326,22749,4,0
7517,9327,22752,1,0
7518,9328,22752,4,0
7519,9329,22756,1,0
7520,9330,22756,4,0
7521,9331,22757,6,0
7522,9332,22760,6,0
7523,9333,22761,1,0
7524,9334,22761,4,0
7525,9335,22762,1,0
7526,9336,22762,4,0
7527,9337,22763,5,0
7528,9338,22763,9,0
7529,9339,22768,1,0
7530,9340,22768,4,0
7531,9341,22769,16,0
7532,9342,22769,13,0
7533,9343,22771,1,0
7534,9344,22771,4,0
7535,9345,22773,1,0
7536,9346,22773,4,0
7537,9347,22774,1,0
7538,9348,22774,4,0
7539,9349,22776,16,0
7540,9350,22776,13,0
7541,9351,22777,1,0
7542,9352,22777,4,0
7543,9353,22778,1,0
7544,9354,22778,4,0
7545,9355,22779,1,0
7546,9356,22779,4,0
7547,9357,22780,1,0
7548,9358,22780,4,0
7549,9359,22781,1,0
7550,9360,22781,4,0
7551,9361,22787,3,0
7552,9362,22787,5,0
7553,9365,22795,0,1
7554,9366,22796,0,1
7555,9367,22797,1,1
7556,9368,22799,1,1
7557,9369,22799,4,0
7558,9370,22800,1,1
7559,9371,22800,4,0
7560,9372,22801,1,1
7561,9373,22801,4,0
7562,9374,22805,1,1
7563,9375,22809,1,1
7564,9376,22813,11,0
7565,9377,22814,2,1
7566,9378,22816,1,1
7567,9379,22819,3,0
7568,9380,22822,1,0
7569,9381,22822,4,0
7570,9382,22822,6,0
7571,9383,22828,1,0
7572,9384,22828,4,0
7573,9385,22828,6,0
7574,9386,22830,14,0
7575,9387,22830,17,0
7576,9388,22834,4,0
7577,9389,22835,1,1
7578,9390,22838,8,0
7579,9391,22838,11,0
7580,9392,22839,14,0
7581,9393,22840,17,0
7582,9394,22841,3,0
7583,9395,22842,4,0
7584,9396,22846,1,1
7585,9397,22847,1,1
7586,9398,22848,1,1
7587,9399,22851,11,0
7588,9400,22851,15,0
7589,9401,22853,2,1
7590,9402,22853,9,0
7591,9403,22855,3,0
7592,9404,22855,5,0
7593,9405,22859,3,0
7594,9406,22859,5,0
7595,9408,22861,12,0
7596,9409,22861,16,0
7597,9410,22863,14,0
7598,9411,22864,12,0
7599,9412,22864,16,0
7600,9413,22865,12,0
7601,9414,22865,16,0
7602,9415,22867,3,0
7603,9416,22869,12,0
7604,9417,22871,16,0
7605,9418,22871,13,0
7606,9419,22878,5,0
7607,9420,22890,9,0
7608,9421,22890,12,0
7609,9422,22893,14,0
7610,9423,22894,9,0
7611,9424,22894,12,0
7612,9425,22895,9,0
7613,9426,22895,12,0
7614,9427,22914,16,0
7615,9428,22914,13,0
7616,9429,22919,13,0
7617,9430,22923,5,0
7618,9431,22923,3,0
7619,9432,22924,3,0
7620,9433,22924,5,0
7621,9434,22926,3,0
7622,9435,22926,5,0
7623,9436,22937,8,0
7624,9437,22938,8,0
7625,9438,22941,1,1
7626,9439,22942,3,0
7627,9440,22943,5,0
7628,9441,22943,11,0
7629,9442,22944,5,0
7630,9443,22944,11,0
7631,9444,22945,1,1
7632,9445,22946,3,0
7633,9446,22952,8,0
7634,9447,22954,1,1
7635,9448,22955,3,0
7636,9449,22956,8,0
7637,9450,22957,8,0
7638,9451,22961,1,1
7639,9452,22964,1,1
7640,9453,22977,13,0
7641,9454,22977,8,0
7642,9455,22978,13,0
7643,9456,22978,8,0
7644,9457,22979,2,0
7645,9458,22979,7,0
7646,9459,22981,0,0
7647,9460,22982,1,0
7648,9461,22983,1,0
7649,9462,22984,1,0
7650,9463,22987,11,0
7651,9464,22987,15,0
7652,9465,22993,11,0
7653,9466,22993,15,0
7654,9467,22996,1,1
7655,9468,23093,11,0
7656,9469,23093,15,0
7657,9470,23110,11,0
7658,9471,23110,15,0
7659,9472,23112,1,1
7660,9473,23113,11,0
7661,9474,23113,15,0
7662,9475,23114,1,1
7663,9476,23118,11,0
7664,9477,23118,15,0
7665,9478,23119,11,0
7666,9479,23119,15,0
7667,9480,23121,11,0
7668,9481,23121,15,0
7669,9482,23125,10,0
7670,9483,23125,15,0
7671,9484,23137,7,0
7672,9485,23137,3,0
7673,9486,23138,7,0
7674,9487,23145,9,0
7675,9488,23146,6,0
7676,9489,23146,10,0
7677,9490,23147,4,0
7678,9491,23148,7,0
7679,9492,23148,6,0
7680,9493,23148,5,0
7681,9494,23148,3,0
7682,9495,23148,1,0
7683,9496,23149,9,0
7684,9497,23150,6,0
7685,9498,23150,10,0
7686,9499,23151,4,0
7687,9500,23161,0,0
7688,9501,23162,7,0
7689,9502,23164,2,1
7690,9503,23165,2,1
7691,9504,23168,2,1
7692,9505,23170,2,1
7693,9506,23172,8,0
7694,9507,23243,0,1
7695,9508,23244,12,0
7696,9509,23245,12,0
7697,9510,23246,12,0
7698,9511,23247,12,0
7699,9512,23248,12,0
7700,9513,23249,2,0
7701,9514,23249,15,0
7702,9515,23264,9,0
7703,9516,23264,13,0
7704,9517,23269,13,0
7705,9518,23269,10,0
7706,9519,23270,11,0
7707,9520,23273,5,0
7708,9521,23273,11,0
7709,9522,23273,12,0
7710,9523,23274,5,0
7711,9524,23274,12,0
7712,9525,23275,4,0
7713,9526,23275,6,0
7714,9527,23275,9,0
7715,9528,23276,4,0
7716,9529,23276,6,0
7717,9530,23276,9,0
7718,9531,23278,4,0
7719,9532,23278,6,0
7720,9533,23280,11,0
7721,9534,23280,14,0
7722,9535,23282,4,0
7723,9536,23282,6,0
7724,9537,23290,1,1
7725,9538,23296,10,0
7726,9539,23296,14,0
7727,9540,23298,10,0
7728,9541,23298,14,0
7729,9542,23302,10,0
7730,9543,23302,14,0
7731,9544,23307,7,0
7732,9545,23307,5,0
7733,9546,23308,2,1
7734,9547,23308,4,0
7735,9548,23309,0,1
7736,9549,23312,7,0
7737,9550,23312,5,0
7738,9551,23321,11,0
7739,9552,23325,11,0
7740,9553,23326,11,0
7741,9554,23327,9,0
7742,9555,23327,11,0
7743,9556,23328,11,0
7744,9557,23330,11,0
7745,9558,23331,11,0
7746,9559,23332,11,0
7747,9560,23333,11,0
7748,9561,23334,11,0
7749,9562,23335,11,0
7750,9563,23336,15,0
7751,9564,23337,11,0
7752,9565,23338,11,0
7753,9566,23341,4,0
7754,9567,23341,6,0
7755,9568,23344,12,0
7756,9569,23346,7,0
7757,9570,23356,2,0
7758,9571,23356,0,1
7759,9572,23357,7,0
7760,9573,23357,5,0
7761,9574,23357,8,0
7762,9575,23364,1,1
7763,9576,23366,1,1
7764,9577,23370,5,0
7765,9578,23370,9,0
7766,9579,23372,5,0
7767,9580,23372,9,0
7768,9581,23374,0,0
7769,9582,23375,2,1
7770,9583,23375,5,0
7771,9584,23377,4,0
7772,9585,23377,6,0
7773,9586,23378,4,0
7774,9587,23378,6,0
7775,9588,23379,4,0
7776,9589,23379,6,0
7777,9590,23380,11,0
7778,9591,23380,15,0
7779,9592,23381,2,1
7780,9593,23381,5,0
7781,9594,23383,5,0
7782,9595,23383,9,0
7783,9596,23383,11,0
7784,9597,23384,11,0
7785,9598,23387,6,0
7786,9599,23387,9,0
7787,9600,23389,4,0
7788,9601,23389,6,0
7789,9602,23390,5,0
7790,9603,23390,9,0
7791,9604,23393,4,0
7792,9605,23393,6,0
7793,9606,23394,2,1
7794,9607,23394,5,0
7795,9608,23395,5,0
7796,9609,23395,2,1
7797,9610,23400,4,0
7798,9611,23400,6,0
7799,9612,23403,0,0
7800,9613,23404,9,0
7801,9614,23406,5,0
7802,9615,23406,2,1
7803,9616,23407,2,1
7804,9617,23407,5,0
7805,9618,23410,7,0
7806,9619,23411,12,0
7807,9620,23411,15,0
7808,9621,23414,8,0
7809,9622,23415,15,0
7810,9623,23415,0,0
7811,9624,23416,15,0
7812,9625,23416,12,0
7813,9626,23417,8,0
7814,9627,23418,8,0
7815,9628,23419,8,0
7816,9629,23420,8,0
7817,9630,23421,8,0
7818,9631,23422,8,0
7819,9632,23423,0,0
7820,9633,23423,0,0
7821,9634,23425,6,0
7822,9635,23426,13,0
7823,9636,23426,13,0
7824,9637,23426,16,0
7825,9638,23429,7,0
7826,9639,23431,13,0
7827,9640,23431,13,0
7828,9641,23431,16,0
7829,9642,23432,4,0
7830,9643,23433,6,0
7831,9644,23435,7,0
7832,9645,23437,4,0
7833,9646,23438,4,0
7834,9647,23439,4,0
7835,9648,23440,4,0
7836,9649,23441,4,0
7837,9650,23442,4,0
7838,9651,23443,8,0
7839,9652,23443,1,0
7840,9653,23447,4,0
7841,9654,23449,5,0
7842,9655,23449,12,0
7843,9656,23449,15,0
7844,9657,23450,15,0
7845,9658,23450,12,0
7846,9659,23452,15,0
7847,9660,23452,12,0
7848,9661,23453,10,0
7849,9662,23453,17,0
7850,9663,23457,3,0
7851,9664,23459,2,1
7852,9665,23463,7,0
7853,9666,23464,12,0
7854,9667,23466,13,0
7855,9668,23466,13,0
7856,9669,23466,16,0
7857,9670,23469,13,0
7858,9671,23469,13,0
7859,9672,23469,16,0
7860,9673,23470,4,0
7861,9674,23470,6,0
7862,9675,23471,4,0
7863,9676,23471,6,0
7864,9677,23473,6,0
7865,9678,23473,4,0
7866,9679,23479,3,0
7867,9680,23479,0,1
7868,9681,23483,3,0
7869,9682,23483,0,1
7870,9683,23484,6,0
7871,9684,23484,9,0
7872,9685,23485,6,0
7873,9686,23485,9,0
7874,9687,23486,6,0
7875,9688,23486,9,0
7876,9689,23488,6,0
7877,9690,23488,9,0
7878,9691,23489,4,0
7879,9692,23490,11,0
7880,9693,23491,11,0
7881,9694,23493,2,1
7882,9695,23494,11,0
7883,9696,23495,5,0
7884,9697,23496,5,0
7885,9698,23497,4,0
7886,9699,23497,6,0
7887,9700,23498,11,0
7888,9701,23499,3,0
7889,9702,23499,5,0
7890,9703,23501,4,0
7891,9704,23502,4,0
7892,9705,23503,4,0
7893,9706,23504,4,0
7894,9707,23505,17,0
7895,9708,23508,4,0
7896,9709,23509,3,0
7897,9710,23509,5,0
7898,9711,23510,3,0
7899,9712,23510,5,0
7900,9713,23511,4,0
7901,9714,23512,15,0
7902,9715,23514,4,0
7903,9716,23515,2,0
7904,9717,23517,2,0
7905,9718,23518,4,0
7906,9719,23520,2,1
7907,9720,23520,10,0
7908,9721,23520,11,0
7909,9722,23523,4,0
7910,9723,23531,4,0
7911,9724,23536,4,0
7912,9725,23540,5,0
7913,9726,23541,4,0
7914,9727,23547,16,0
7915,9728,23547,13,0
7916,9729,23550,8,0
7917,9730,23551,6,0
7918,9731,23553,7,0
7919,9732,23559,17,0
7920,9733,23562,9,0
7921,9734,23562,6,0
7922,9735,23562,4,0
7923,9736,23563,9,0
7924,9737,23563,6,0
7925,9738,23563,4,0
7926,9739,23564,4,0
7927,9740,23564,6,0
7928,9741,23565,9,0
7929,9742,23567,17,0
7930,9743,23569,7,0
7931,9744,23570,3,0
7932,9745,23572,2,1
7933,9746,23575,8,0
7934,9747,23578,15,0
7935,9748,23588,7,0
7936,9749,23589,8,0
7937,9750,23590,8,0
7938,9751,23590,14,0
7939,9752,23596,8,0
7940,9753,23598,8,0
7941,9754,23600,8,0
7942,9755,23602,12,0
7943,9756,23604,5,0
7944,9757,23604,9,0
7945,9758,23606,5,0
7946,9759,23606,9,0
7947,9760,23607,9,0
7948,9761,23616,1,1
7949,9762,23619,9,0
7950,9763,23619,12,0
7951,9764,23620,11,0
7952,9765,23620,11,0
7953,9766,23621,1,1
7954,9767,23622,0,1
7955,9768,23623,1,1
7956,9769,23624,1,1
7957,9770,23625,1,0
7958,9771,23625,4,0
7959,9772,23626,1,1
7960,9773,23627,0,1
7961,9774,23630,0,1
7962,9775,23631,0,1
7963,9776,23640,14,0
7964,9777,23641,14,0
7965,9778,23642,14,0
7966,9779,23644,0,1
7967,9780,23645,11,0
7968,9781,23645,15,0
7969,9782,23648,5,0
7970,9783,23648,2,1
7971,9784,23651,5,0
7972,9785,23651,2,1
7973,9786,23652,5,0
7974,9787,23652,2,1
7975,9788,23654,4,0
7976,9789,23655,7,0
7977,9790,23655,1,0
7978,9791,23657,4,0
7979,9792,23660,5,0
7980,9793,23660,2,0
7981,9795,23662,4,0
7982,9796,23662,10,0
7983,9798,23666,0,1
7984,9799,23667,4,0
7985,9800,23667,10,0
7986,9801,23672,4,0
7987,9802,23672,10,0
7988,9803,23673,5,0
7989,9804,23673,9,0
7990,9805,23674,5,0
7991,9806,23674,9,0
7992,9807,23678,6,0
7993,9808,23678,9,0
7994,9809,23678,14,0
7995,9810,23679,7,0
7996,9811,23679,3,0
7997,9812,23682,6,0
7998,9813,23683,6,0
7999,9814,23684,6,0
8000,9815,23684,9,0
8001,9816,23684,14,0
8002,9817,23685,7,0
8003,9818,23685,3,0
8004,9819,23686,7,0
8005,9820,23689,6,0
8006,9821,23689,9,0
8007,9822,23689,14,0
8008,9823,23690,6,0
8009,9824,23690,9,0
8010,9825,23690,14,0
8011,9826,23691,6,0
8012,9827,23691,9,0
8013,9828,23691,14,0
8014,9829,23693,6,0
8015,9830,23693,9,0
8016,9831,23693,14,0
8017,9832,23697,6,0
8018,9833,23697,9,0
8019,9834,23697,14,0
8020,9836,23707,2,0
8021,9837,23707,6,0
8022,9838,23708,2,0
8023,9839,23708,6,0
8024,9840,23709,2,0
8025,9841,23709,6,0
8026,9842,23710,7,0
8027,9843,23710,3,0
8028,9844,23711,7,0
8029,9845,23713,2,0
8030,9846,23713,5,0
8031,9847,23716,2,1
8032,9848,23716,6,0
8033,9849,23727,11,0
8034,9850,23727,15,0
8035,9851,23729,2,0
8036,9852,23730,2,0
8037,9853,23731,8,0
8038,9854,23731,8,0
8039,9855,23735,2,1
8040,9856,23737,5,0
8041,9857,23767,14,0
8042,9858,23767,12,0
8043,9859,23771,5,0
8044,9860,23771,3,0
8045,9861,23772,5,0
8046,9862,23772,3,0
8047,9863,23782,5,0
8048,9864,23782,2,0
8049,9865,23784,5,0
8050,9866,23784,2,0
8051,9867,23792,2,0
8052,9868,23792,4,0
8053,9869,23794,14,0
8054,9870,23794,17,0
8055,9871,23795,14,0
8056,9872,23795,17,0
8057,9873,23796,14,0
8058,9874,23796,17,0
8059,9875,23797,14,0
8060,9876,23797,17,0
8061,9877,23798,14,0
8062,9878,23798,17,0
8063,9879,23799,14,0
8064,9880,23799,17,0
8065,9881,23800,0,1
8066,9882,23800,3,0
8067,9883,23801,11,0
8068,9884,23802,11,0
8069,9885,23812,14,0
8070,9886,23815,14,0
8071,9887,23817,14,0
8072,9888,23822,3,0
8073,9889,23822,6,0
8074,9890,23823,7,0
8075,9891,23823,9,0
8076,9892,23831,8,0
8077,9893,23832,0,0
8078,9894,23833,8,0
8079,9895,23835,12,0
8080,9896,23835,10,0
8081,9897,23835,5,0
8082,9898,23836,12,0
8083,9899,23836,10,0
8084,9900,23836,5,0
8085,9901,23844,12,0
8086,9902,23844,10,0
8087,9903,23844,5,0
8088,9904,23848,12,0
8089,9905,23848,10,0
8090,9906,23848,5,0
8091,9907,23854,11,0
8092,9908,23881,14,0
8093,9909,23881,11,0
8094,9910,23885,2,0
8095,9911,23891,2,0
8096,9912,23893,9,0
8097,9913,23900,9,0
8098,9914,23913,9,0
8099,9915,23926,11,0
8100,9916,23926,15,0
8101,9917,23932,11,0
8102,9918,23932,15,0
8103,9919,23934,1,1
8104,9922,23936,4,0
8105,9923,23936,6,0
8106,9924,23937,4,0
8107,9925,23937,6,0
8108,9926,23938,4,0
8109,9927,23938,6,0
8110,9928,23940,4,0
8111,9929,23940,6,0
8112,9930,23941,4,0
8113,9931,23941,6,0
8114,9932,23942,9,0
8115,9933,23943,11,0
8116,9934,23949,9,0
8117,9935,23950,11,0
8118,9936,23951,9,0
8119,9937,23952,11,0
8120,9938,23955,4,0
8121,9939,23956,6,0
8122,9940,23957,4,0
8123,9941,23958,6,0
8124,9942,23960,9,0
8125,9943,23960,11,0
8126,9944,23961,9,0
8127,9945,23961,11,0
8128,9946,23962,9,0
8129,9947,23963,11,0
8130,9948,23964,9,0
8131,9949,23964,11,0
8132,9950,23965,9,0
8133,9951,23965,11,0
8134,9952,23966,9,0
8135,9953,23967,11,0
8136,9954,23968,11,0
8137,9955,23968,9,0
8138,9956,23971,10,0
8139,9957,23971,5,0
8140,9958,23973,16,0
8141,9959,23974,10,0
8142,9960,23974,13,0
8143,9961,23977,10,0
8144,9962,23977,5,0
8145,9963,23979,2,0
8146,9964,23980,8,0
8147,9965,23980,13,0
8148,9966,23981,11,0
8149,9967,23981,16,0
8150,9968,23982,14,0
8151,9969,23982,5,0
8152,9970,23982,9,0
8153,9971,23983,10,0
8154,9972,23983,15,0
8155,9973,23984,10,0
8156,9974,23984,15,0
8157,9975,23985,11,0
8158,9976,23985,16,0
8159,9977,23986,10,0
8160,9978,23986,15,0
8161,9979,23987,10,0
8162,9980,23987,15,0
8163,9981,23991,9,0
8164,9982,24000,6,0
8165,9983,24003,6,0
8166,9984,24006,6,0
8167,9985,24008,6,0
8168,9986,24009,6,0
8169,9987,24012,7,0
8170,9988,24012,9,0
8171,9989,24013,2,0
8172,9990,24014,4,0
8173,9991,24014,2,0
8174,9992,24023,1,0
8175,9993,24024,1,0
8176,9994,24039,12,0
8177,9995,24039,14,0
8178,9996,24039,17,0
8179,9997,24043,10,0
8180,9998,24043,12,0
8181,9999,24047,2,0
8182,10000,24047,7,0
8183,10001,24048,11,0
8184,10002,24049,11,0
8185,10003,24051,2,0
8186,10004,24051,7,0
8187,10005,24054,2,0
8188,10006,24054,7,0
8189,10007,24056,6,0
8190,10008,24056,9,0
8191,10009,24057,2,0
8192,10010,24057,6,0
8193,10011,24058,11,0
8194,10012,24059,2,0
8195,10013,24059,6,0
8196,10014,24061,2,0
8197,10015,24061,6,0
8198,10016,24062,10,0
8199,10017,24063,10,0
8200,10018,24064,10,0
8201,10019,24066,6,0
8202,10020,24066,9,0
8203,10021,24069,9,0
8204,10022,24069,11,0
8205,10023,24075,6,0
8206,10024,24075,9,0
8207,10025,24076,5,0
8208,10026,24077,9,0
8209,10027,24077,11,0
8210,10028,24079,5,0
8211,10029,24080,9,0
8212,10030,24080,11,0
8213,10031,24081,6,0
8214,10032,24082,2,0
8215,10033,24082,7,0
8216,10034,24083,6,0
8217,10035,24086,6,0
8218,10037,24096,5,0
8219,10038,24096,7,0
8220,10039,24097,2,0
8221,10040,24099,2,0
8222,10041,24100,2,1
8223,10042,24101,5,0
8224,10043,24101,7,0
8225,10044,24102,2,0
8226,10045,24106,2,0
8227,10047,24111,2,0
8228,10048,24111,0,1
8229,10049,24117,2,0
8230,10050,24117,0,1
8231,10051,24118,2,0
8232,10052,24118,0,1
8233,10053,24119,9,0
8234,10054,24119,7,0
8235,10055,24122,2,0
8236,10056,24122,0,1
8237,10057,24123,2,0
8238,10058,24123,0,1
8239,10059,24124,6,0
8240,10060,24124,9,0
8241,10061,24125,2,0
8242,10062,24125,0,1
8243,10063,24127,2,0
8244,10064,24127,0,1
8245,10065,24130,9,0
8246,10066,24130,7,0
8247,10067,24132,2,0
8248,10068,24132,0,1
8249,10069,24133,6,0
8250,10070,24133,9,0
8251,10071,24134,2,0
8252,10072,24134,0,1
8253,10073,24149,6,0
8254,10074,24152,8,0
8255,10075,24152,5,0
8256,10076,24155,6,0
8257,10077,24157,6,0
8258,10078,24167,13,0
8259,10079,24168,13,0
8260,10080,24170,13,0
8261,10081,24172,13,0
8262,10082,24179,12,0
8263,10083,24180,5,0
8264,10084,24180,8,0
8265,10085,24181,7,0
8266,10086,24182,5,0
8267,10087,24187,5,0
8268,10088,24187,9,0
8269,10089,24188,5,0
8270,10090,24188,8,0
8271,10091,24192,4,0
8272,10092,24192,10,0
8273,10093,24193,5,0
8274,10094,24194,9,0
8275,10095,24195,4,0
8276,10096,24196,7,0
8277,10097,24197,5,0
8278,10098,24197,8,0
8279,10099,24198,1,0
8280,10100,24204,1,0
8281,10101,24205,0,1
8282,10102,24217,7,0
8283,10103,24222,17,0
8284,10104,24222,14,0
8285,10105,24222,11,0
8286,10106,24225,17,0
8287,10107,24226,14,0
8288,10108,24226,11,0
8289,10109,24228,11,0
8290,10110,24228,15,0
8291,10111,24230,4,0
8292,10112,24230,4,0
8293,10113,24230,8,0
8294,10114,24230,10,0
8295,10115,24232,7,0
8296,10116,24234,7,0
8297,10117,24236,7,0
8298,10118,24241,7,0
8299,10119,24243,1,1
8300,10120,24243,5,0
8301,10121,24244,1,1
8302,10122,24244,5,0
8303,10123,24253,1,1
8304,10124,24253,5,0
8305,10125,24256,5,0
8306,10126,24257,2,1
8307,10127,24258,4,0
8308,10128,24259,15,0
8309,10129,24260,2,1
8310,10130,24261,15,0
8311,10131,24262,2,1
8312,10132,24263,4,0
8313,10133,24264,15,0
8314,10134,24265,15,0
8315,10135,24267,0,1
8316,10136,24267,3,0
